activity_id,lead_id,sdr_name,activity_type,activity_channel,activity_timestamp,notes,call_duration_seconds,app_version
0b53d8c0-372f-404d-9f05-d9a0fa23f2c2,508,Barbie,follow_up,email,2025-12-13 17:48:36,Follow Up performed by Barbie.,,21.6
2a077480-0cbf-46c5-bc76-35e47f7da1fb,508,Barbie,meeting_scheduled,calendar,2025-10-12 17:48:36,Meeting Scheduled performed by Barbie.,,20.8
46f119f8-a4cd-4e49-b795-c77a764f4d61,508,Barbie,meeting_scheduled,calendar,2025-12-09 17:48:36,Meeting Scheduled performed by Barbie.,,21.2
5c90a847-4871-461f-a1c9-bbf7307ba9ef,508,Barbie,meeting_scheduled,calendar,2025-11-15 17:48:36,Meeting Scheduled performed by Barbie.,,21.3
e97b51c3-f1cd-4d48-92c6-db58f5f87e07,509,Tori,email_sent,email,2023-06-17 17:48:36,Email Sent performed by Tori.,,8.7
fdcc7b91-de07-4ae0-afe0-01a422ea37af,510,Ken,call_made,phone,2023-10-07 17:48:36,Call Made performed by Ken.,287,10.3
38ff6cb5-377f-436e-82da-40348c9674fe,511,Ken,contract_sent,document,2025-01-23 17:48:36,Contract Sent performed by Ken.,,17.0
046182a7-5629-48a8-88c1-6a8c577531a5,511,Ken,follow_up,email,2024-12-13 17:48:36,Follow Up performed by Ken.,,16.3
475b4d1c-98e3-465d-b3f4-1807686f7cc3,511,Ken,email_sent,email,2025-01-30 17:48:36,Email Sent performed by Ken.,,17.0
c1837211-7dde-4877-9312-e93d1531afeb,511,Ken,contract_sent,document,2025-02-25 17:48:36,Contract Sent performed by Ken.,,17.4
5ae534aa-c2c7-4904-abe0-cefa7469e038,511,Ken,contract_sent,document,2024-12-06 17:48:36,Contract Sent performed by Ken.,,16.1
889e7c27-40e3-40ec-b346-d0ac11bfe16f,512,Jake,email_sent,email,2023-11-18 17:48:36,Email Sent performed by Jake.,,10.7
b43bf378-361e-4410-8179-99224a68e442,512,Jake,meeting_scheduled,calendar,2023-10-18 17:48:36,Meeting Scheduled performed by Jake.,,10.1
200b40e2-27c8-4889-af1f-e3e9822179b6,512,Jake,follow_up,email,2023-10-08 17:48:36,Follow Up performed by Jake.,,10.1
2a0bae35-bf1f-48d4-95ec-629591c308c1,512,Jake,demo_held,meeting,2023-11-08 17:48:36,Demo Held performed by Jake.,,10.7
5ba993ca-9224-413a-9ed8-823ff99e03e0,513,Midge,follow_up,email,2025-10-21 17:48:36,Follow Up performed by Midge.,,20.8
2988a507-9b8a-43c1-b875-156b58fcfe56,514,Tori,meeting_scheduled,calendar,2024-10-15 17:48:36,Meeting Scheduled performed by Tori.,,15.5
30eb2ddd-d6b7-41f1-9136-adf143560696,514,Tori,contract_sent,document,2024-09-17 17:48:36,Contract Sent performed by Tori.,,15.0
f1948b99-74a4-4d7e-b463-fed5c23d517e,514,Tori,call_made,phone,2024-08-18 17:48:36,Call Made performed by Tori.,118,14.8
1fa17023-af5f-458b-a8b7-3d8a4187512f,515,Jake,email_sent,email,2024-09-17 17:48:36,Email Sent performed by Jake.,,15.2
1f95fff1-9054-4814-90d3-a3c8742b7d55,515,Jake,follow_up,email,2024-09-10 17:48:36,Follow Up performed by Jake.,,14.8
f6a260b3-20b3-4dcf-a52a-48f8bb720b2d,515,Jake,email_sent,email,2024-09-19 17:48:36,Email Sent performed by Jake.,,14.8
47c06a64-8dbd-422f-adf3-5b7416473dc0,515,Jake,call_made,phone,2024-10-13 17:48:36,Call Made performed by Jake.,373,15.5
5f3f675f-1d52-4c79-8142-7b99767ba3b5,515,Jake,demo_held,meeting,2024-08-20 17:48:36,Demo Held performed by Jake.,,14.8
1a2e54fb-ffa3-4191-8587-057865dce138,515,Jake,follow_up,email,2024-09-17 17:48:36,Follow Up performed by Jake.,,15.1
bcb19f47-9877-41c6-8543-70c66afbce2c,515,Jake,call_made,phone,2024-10-01 17:48:36,Call Made performed by Jake.,65,15.3
a3106cfc-e872-4893-a809-cda70ac2d9cb,516,Jake,meeting_scheduled,calendar,2025-04-01 17:48:36,Meeting Scheduled performed by Jake.,,17.9
4fa45145-8917-42c8-8d8a-6cfc426e9884,516,Jake,contract_sent,document,2025-03-17 17:48:36,Contract Sent performed by Jake.,,17.3
918914bf-7348-4bdf-9aaa-26c5970770a1,516,Jake,follow_up,email,2025-04-03 17:48:36,Follow Up performed by Jake.,,17.5
b8654708-63a3-482c-b8ef-cd5f32bfcc7c,516,Jake,email_sent,email,2025-02-07 17:48:36,Email Sent performed by Jake.,,16.8
6cdda137-f7f2-43e3-aa36-6b7542cf6f68,516,Jake,meeting_scheduled,calendar,2025-04-21 17:48:36,Meeting Scheduled performed by Jake.,,18.3
0d11e5fd-93e3-4d53-9acd-8ab119dd99e7,516,Jake,call_made,phone,2025-04-05 17:48:36,Call Made performed by Jake.,88,17.8
d5c437d9-6e16-4f8b-b68a-2fdb9e122b9d,516,Jake,follow_up,email,2025-03-01 17:48:36,Follow Up performed by Jake.,,17.5
43f9847c-52c1-4667-a490-a299b1cd4d29,516,Jake,contract_sent,document,2025-02-05 17:48:36,Contract Sent performed by Jake.,,17.2
11d51de4-b0b4-456d-9293-446f79b7b5bd,516,Jake,meeting_scheduled,calendar,2025-02-18 17:48:36,Meeting Scheduled performed by Jake.,,17.2
00ae4689-8a72-4fb7-b57d-05105b1e868f,516,Jake,contract_sent,document,2025-03-02 17:48:36,Contract Sent performed by Jake.,,17.4
d6b55f04-2aa0-4b66-8f53-c0d8e6119fa8,517,Barbie,call_made,phone,2023-11-10 17:48:36,Call Made performed by Barbie.,271,10.3
9e98e4f6-ac4a-4596-a0fa-1fbbbd875754,517,Barbie,call_made,phone,2023-09-20 17:48:36,Call Made performed by Barbie.,570,9.8
8ba96164-f554-4d34-994c-58f7b2377a97,517,Barbie,demo_held,meeting,2023-12-09 17:48:36,Demo Held performed by Barbie.,,11.2
39aeafa8-5c4c-4dbb-af92-c5a304b1a0d5,517,Barbie,call_made,phone,2023-11-16 17:48:36,Call Made performed by Barbie.,348,10.8
3fd6cc01-dcf8-4b5b-bcc8-03f49d2d4c02,517,Barbie,email_sent,email,2023-10-03 17:48:36,Email Sent performed by Barbie.,,10.2
712fc36a-38cc-4c40-b529-f9b9bb79eb54,517,Barbie,demo_held,meeting,2023-10-31 17:48:36,Demo Held performed by Barbie.,,10.6
2c76c1aa-0572-4894-ac67-d0b506a21634,517,Barbie,call_made,phone,2023-10-27 17:48:36,Call Made performed by Barbie.,87,10.5
6c336577-9759-4bac-a15a-c90d0feea782,517,Barbie,follow_up,email,2023-11-30 17:48:36,Follow Up performed by Barbie.,,10.8
95020126-1967-4953-937c-3cd110e7ea1b,517,Barbie,contract_sent,document,2023-10-28 17:48:36,Contract Sent performed by Barbie.,,10.5
39ac5c4b-20ee-46ba-9990-b77f93f6f422,518,Barbie,follow_up,email,2025-07-28 17:48:36,Follow Up performed by Barbie.,,19.6
7e45594d-70f3-4656-8f3d-e3b24f3ad675,518,Barbie,contract_sent,document,2025-07-29 17:48:36,Contract Sent performed by Barbie.,,19.6
21b6281a-5cc2-4aa8-9def-a30d7db23d06,518,Barbie,email_sent,email,2025-07-09 17:48:36,Email Sent performed by Barbie.,,19.3
25801feb-4771-42e5-8966-062cfe04293f,518,Barbie,call_made,phone,2025-08-23 17:48:36,Call Made performed by Barbie.,596,19.9
a77acf54-a61b-4384-9f38-6b69a2ba59e3,518,Barbie,contract_sent,document,2025-07-25 17:48:36,Contract Sent performed by Barbie.,,19.6
9bee7723-a90c-43b4-9438-2c6ebee65580,518,Barbie,follow_up,email,2025-08-21 17:48:36,Follow Up performed by Barbie.,,19.9
f9738946-aa71-4afe-b754-00cd67a22927,518,Barbie,contract_sent,document,2025-08-05 17:48:36,Contract Sent performed by Barbie.,,19.7
1d948f9c-3b05-4dd8-b5b3-d71dc47e2053,518,Barbie,demo_held,meeting,2025-07-05 17:48:36,Demo Held performed by Barbie.,,19.4
101ddcf0-3b27-4404-ad39-933e93ea9324,519,Midge,call_made,phone,2023-12-01 17:48:36,Call Made performed by Midge.,376,11.0
173fadcb-f444-47e0-91a1-d70cb9a48a9e,519,Midge,email_sent,email,2023-11-19 17:48:36,Email Sent performed by Midge.,,10.8
b1ff5ba3-0559-44d5-a507-b96a3da165b8,519,Midge,meeting_scheduled,calendar,2023-11-25 17:48:36,Meeting Scheduled performed by Midge.,,11.0
61bf146f-510b-43f7-9ce5-bbeeffe76177,519,Midge,contract_sent,document,2024-01-05 17:48:36,Contract Sent performed by Midge.,,11.2
5af54d9a-1407-4252-90f2-1b36b1238e1c,519,Midge,meeting_scheduled,calendar,2024-01-20 17:48:36,Meeting Scheduled performed by Midge.,,11.7
b7c39245-4c03-4be9-bc74-d06f5ff11161,519,Midge,follow_up,email,2024-01-25 17:48:36,Follow Up performed by Midge.,,11.8
4c09017f-b789-49b3-95a6-8833991d9ab9,519,Midge,follow_up,email,2024-01-07 17:48:36,Follow Up performed by Midge.,,11.5
957a6cd5-f494-4fd2-bc6f-9b79c512069f,519,Midge,follow_up,email,2023-12-29 17:48:36,Follow Up performed by Midge.,,11.1
6072a8b3-df7e-401a-838f-8c01f95ef3cf,520,Ken,contract_sent,document,2023-03-31 17:48:36,Contract Sent performed by Ken.,,7.3
20a986cd-fcdf-4774-bec8-ddd6c5f3177d,520,Ken,meeting_scheduled,calendar,2023-02-09 17:48:36,Meeting Scheduled performed by Ken.,,6.8
4f3f5bd4-4a68-4428-b2d3-33b75d161442,520,Ken,email_sent,email,2023-03-29 17:48:36,Email Sent performed by Ken.,,7.3
da9fbedc-66b4-43b0-a802-5e8e2f8b1063,521,Jake,meeting_scheduled,calendar,2023-08-06 17:48:36,Meeting Scheduled performed by Jake.,,9.2
ba7da74c-22b4-4ded-9bc7-60741dc3a32d,521,Jake,meeting_scheduled,calendar,2023-07-18 17:48:36,Meeting Scheduled performed by Jake.,,8.8
0a23e682-a8f5-49ab-a0ac-bb4c5698acb0,521,Jake,demo_held,meeting,2023-07-09 17:48:36,Demo Held performed by Jake.,,9.0
bfd81eb9-7098-46f7-affc-cb1018b84c36,521,Jake,follow_up,email,2023-06-08 17:48:36,Follow Up performed by Jake.,,8.5
a4d51367-1e90-4c17-9dbd-e713f8e82799,521,Jake,email_sent,email,2023-06-13 17:48:36,Email Sent performed by Jake.,,8.5
3784dbe7-303e-4f20-b4ad-b5c09dd9ab72,521,Jake,meeting_scheduled,calendar,2023-07-20 17:48:36,Meeting Scheduled performed by Jake.,,9.0
e5f773ee-843f-405d-98f8-de7bbb2788f1,521,Jake,contract_sent,document,2023-08-09 17:48:36,Contract Sent performed by Jake.,,9.3
dd41e3f8-e821-494c-97a0-d25218c6aa9a,521,Jake,demo_held,meeting,2023-05-30 17:48:36,Demo Held performed by Jake.,,8.4
97a34d1e-70a8-4d8b-b145-771d31c94af6,522,Barbie,meeting_scheduled,calendar,2025-01-18 17:48:36,Meeting Scheduled performed by Barbie.,,16.8
56661e75-19b3-4639-aefb-05ce4e76bd4d,522,Barbie,email_sent,email,2024-11-28 17:48:36,Email Sent performed by Barbie.,,16.0
1baa83a9-e8f8-4f3d-acf0-948164d68d53,523,Barbie,contract_sent,document,2025-05-07 17:48:36,Contract Sent performed by Barbie.,,18.5
7ee3d7a9-1fa5-48ba-8749-6a0d37b2caa0,523,Barbie,email_sent,email,2025-04-27 17:48:36,Email Sent performed by Barbie.,,18.2
7b8929cc-7fc1-4604-b365-e367df3f0d52,523,Barbie,demo_held,meeting,2025-04-09 17:48:36,Demo Held performed by Barbie.,,17.9
b40da4de-d8f3-45fe-9fc0-b60a254b6b22,523,Barbie,email_sent,email,2025-02-12 17:48:36,Email Sent performed by Barbie.,,17.3
fd4b8d85-6400-422f-94eb-a16d6463e007,523,Barbie,call_made,phone,2025-04-12 17:48:36,Call Made performed by Barbie.,448,17.8
3f9545e5-ad9f-490f-8932-ee789456d1a9,523,Barbie,call_made,phone,2025-03-27 17:48:36,Call Made performed by Barbie.,294,17.8
f727b140-53ce-4695-ac0f-3cb2c0f2f984,523,Barbie,follow_up,email,2025-05-02 17:48:36,Follow Up performed by Barbie.,,18.2
ebcd9139-5842-41a7-9b59-908f02586aec,523,Barbie,call_made,phone,2025-05-08 17:48:36,Call Made performed by Barbie.,543,18.3
b6a7a008-0a97-4ee0-87ba-8d65e4dacd75,523,Barbie,follow_up,email,2025-04-13 17:48:36,Follow Up performed by Barbie.,,18.2
0a29360d-0f64-40f7-a596-0db9914d5d6e,524,Tori,email_sent,email,2023-03-01 17:48:36,Email Sent performed by Tori.,,7.1
8284a222-1780-4d03-a9fc-79b34fa417f6,524,Tori,call_made,phone,2023-02-25 17:48:36,Call Made performed by Tori.,119,6.9
2ea5e147-da4f-4124-aaa2-56f2e0dc52a6,524,Tori,meeting_scheduled,calendar,2023-02-15 17:48:36,Meeting Scheduled performed by Tori.,,6.9
06cc2c0f-9645-4078-84bb-73bbd525f6f0,524,Tori,demo_held,meeting,2023-02-19 17:48:36,Demo Held performed by Tori.,,6.7
4cfe5659-2c6a-4243-8915-81a7a5745fbe,524,Tori,demo_held,meeting,2023-03-18 17:48:36,Demo Held performed by Tori.,,7.2
19472413-3c96-4eb7-ad77-e82c230199e6,525,Barbie,email_sent,email,2024-06-04 17:48:36,Email Sent performed by Barbie.,,13.7
bda409ec-4c23-4481-b3b7-00990c8bd857,525,Barbie,call_made,phone,2024-04-21 17:48:36,Call Made performed by Barbie.,516,12.8
d12b4c51-af8f-4645-92a1-0b105580842c,525,Barbie,demo_held,meeting,2024-04-13 17:48:36,Demo Held performed by Barbie.,,13.0
a9372ebf-088b-41c0-973a-6a082f640de4,525,Barbie,demo_held,meeting,2024-03-09 17:48:36,Demo Held performed by Barbie.,,12.5
8f7cc2ae-c7b6-404c-a768-740bc6459512,526,Tori,email_sent,email,2023-01-14 17:48:36,Email Sent performed by Tori.,,6.3
77c0d82f-7df3-45cd-a136-ecebd99d3a3f,526,Tori,contract_sent,document,2022-11-13 17:48:36,Contract Sent performed by Tori.,,5.5
da86733d-c8fd-4d5c-aa73-8409adaa3da9,526,Tori,meeting_scheduled,calendar,2022-11-03 17:48:36,Meeting Scheduled performed by Tori.,,5.4
64994168-3457-42d7-93f7-752b2456f898,527,Ken,email_sent,email,2023-12-13 17:48:36,Email Sent performed by Ken.,,11.1
a22d2921-cd4f-4ea2-a8ca-cec7db551c4b,527,Ken,contract_sent,document,2023-11-30 17:48:36,Contract Sent performed by Ken.,,11.0
4ae407a5-6a47-425d-aa33-52fd48110f18,527,Ken,meeting_scheduled,calendar,2023-12-16 17:48:36,Meeting Scheduled performed by Ken.,,11.2
454ff7cd-359d-44d6-9b51-d7b57cee3f35,527,Ken,email_sent,email,2024-02-02 17:48:36,Email Sent performed by Ken.,,11.8
1592ee96-ad0f-4c65-be2c-bf399ed0d468,527,Ken,email_sent,email,2023-11-21 17:48:36,Email Sent performed by Ken.,,10.9
674410da-99a6-4d07-9e61-67c65d14f862,527,Ken,demo_held,meeting,2024-01-03 17:48:36,Demo Held performed by Ken.,,11.5
faa25b09-56f6-45b0-80f1-50fadcf8caaa,527,Ken,call_made,phone,2024-02-02 17:48:36,Call Made performed by Ken.,508,11.9
fd2f5783-ae01-4f5e-84e0-fc795d50c2e5,527,Ken,demo_held,meeting,2023-11-30 17:48:36,Demo Held performed by Ken.,,10.9
9d023d96-eaed-4537-8edc-96d3d128a804,527,Ken,demo_held,meeting,2023-12-21 17:48:36,Demo Held performed by Ken.,,11.1
1a38469a-e1f1-4967-9d19-2f516ebdff8c,527,Ken,email_sent,email,2024-02-13 17:48:36,Email Sent performed by Ken.,,12.1
ebd19efe-e43e-4525-8eec-26447868c9c2,528,Barbie,follow_up,email,2024-03-21 17:48:36,Follow Up performed by Barbie.,,12.5
75ded682-2b67-417a-b566-42cc09494560,528,Barbie,email_sent,email,2024-03-11 17:48:36,Email Sent performed by Barbie.,,12.5
c1cd13e5-d067-4477-b725-1ba919adecf9,528,Barbie,call_made,phone,2024-03-28 17:48:36,Call Made performed by Barbie.,483,12.4
0f5a194d-6658-44a3-9aae-5325696088e3,528,Barbie,demo_held,meeting,2024-05-28 17:48:36,Demo Held performed by Barbie.,,13.6
1ebab60a-14b9-47bf-9c7f-a9b804b61b62,528,Barbie,email_sent,email,2024-04-22 17:48:36,Email Sent performed by Barbie.,,13.0
ebfde917-e72c-49ba-8888-92f609bf0bef,528,Barbie,call_made,phone,2024-05-12 17:48:36,Call Made performed by Barbie.,404,13.4
1bb60b61-c22c-420b-868f-63871dbe1ac0,528,Barbie,contract_sent,document,2024-05-10 17:48:36,Contract Sent performed by Barbie.,,13.3
7f1eb641-05a5-4fb8-b66c-a7cc242c7b18,529,Midge,follow_up,email,2023-03-26 17:48:36,Follow Up performed by Midge.,,7.1
c580da37-c35d-4590-ac61-e47b554d15ef,529,Midge,call_made,phone,2023-01-25 17:48:36,Call Made performed by Midge.,386,6.3
1b6dfba4-6f35-40dc-b151-c6c74af4b75b,530,Barbie,demo_held,meeting,2023-10-20 17:48:36,Demo Held performed by Barbie.,,10.3
0e07e48a-4716-4cc8-b03e-36b6e9b6b0eb,530,Barbie,meeting_scheduled,calendar,2023-11-03 17:48:36,Meeting Scheduled performed by Barbie.,,10.2
b3d6b2ce-07b6-44d6-b702-814e56c95e6f,530,Barbie,demo_held,meeting,2023-11-03 17:48:36,Demo Held performed by Barbie.,,10.4
f726a827-5142-4cf3-b0da-26aad4c7c638,530,Barbie,demo_held,meeting,2023-10-20 17:48:36,Demo Held performed by Barbie.,,10.3
d210cf41-ca3c-4184-b1c9-023f86e85b6e,530,Barbie,demo_held,meeting,2023-10-07 17:48:36,Demo Held performed by Barbie.,,10.3
9210d67c-a963-452b-8359-35293905f9d2,530,Barbie,follow_up,email,2023-09-01 17:48:36,Follow Up performed by Barbie.,,9.6
6f0bd99b-dcc6-4b4e-8051-365b70073048,530,Barbie,contract_sent,document,2023-09-24 17:48:36,Contract Sent performed by Barbie.,,9.9
5171f55b-f010-4f8f-9fb2-b8fcd621a1cc,530,Barbie,follow_up,email,2023-11-07 17:48:36,Follow Up performed by Barbie.,,10.7
0b8918a3-3429-4125-ab90-cea380685e0b,530,Barbie,contract_sent,document,2023-09-20 17:48:36,Contract Sent performed by Barbie.,,10.0
ce3024ad-717b-449b-95f5-c5d8158495e8,531,Tori,demo_held,meeting,2024-09-15 17:48:36,Demo Held performed by Tori.,,15.2
480759b1-e51c-4d97-b809-8f3bc87d8b60,531,Tori,follow_up,email,2024-10-03 17:48:36,Follow Up performed by Tori.,,15.3
91a39900-dab3-492d-b21d-49191b1fb3ab,531,Tori,demo_held,meeting,2024-09-04 17:48:36,Demo Held performed by Tori.,,14.6
95d499d5-ba5e-4361-93e5-758c4cdc7be4,531,Tori,demo_held,meeting,2024-09-08 17:48:36,Demo Held performed by Tori.,,15.1
20662ff0-5ccd-4e93-ba5f-47a6c612d8e6,531,Tori,call_made,phone,2024-09-30 17:48:36,Call Made performed by Tori.,521,15.1
687bffa7-4a87-4176-ac94-76b7a6b0b3db,531,Tori,email_sent,email,2024-09-27 17:48:36,Email Sent performed by Tori.,,14.8
f6a957eb-6639-49bc-9a16-2535c501065d,531,Tori,call_made,phone,2024-08-18 17:48:36,Call Made performed by Tori.,461,14.4
8294aac0-c2ca-402e-82b9-0b68cf9078c7,531,Tori,demo_held,meeting,2024-07-26 17:48:36,Demo Held performed by Tori.,,14.4
27753fa3-e00e-4afd-ba43-d2f227938e6e,531,Tori,contract_sent,document,2024-09-09 17:48:36,Contract Sent performed by Tori.,,15.0
ae0f51e9-39f7-4230-b383-15202c843b98,531,Tori,follow_up,email,2024-07-30 17:48:36,Follow Up performed by Tori.,,14.5
97473a46-5361-41cd-bcaf-e95efc200a38,532,Tori,email_sent,email,2023-10-02 17:48:36,Email Sent performed by Tori.,,9.9
0fd0923a-0dcd-49a4-b64c-f5f425dd83df,532,Tori,contract_sent,document,2023-10-01 17:48:36,Contract Sent performed by Tori.,,10.2
918b4d4b-7fd3-4004-839a-9c742d6a1a1d,532,Tori,call_made,phone,2023-10-23 17:48:36,Call Made performed by Tori.,221,10.4
ccde1cfe-fe33-47bf-942f-f484a8218f39,532,Tori,meeting_scheduled,calendar,2023-10-24 17:48:36,Meeting Scheduled performed by Tori.,,10.5
3be41feb-e8e2-48c4-936b-f1ec53866431,533,Tori,demo_held,meeting,2023-05-09 17:48:36,Demo Held performed by Tori.,,8.1
7f37d464-0438-4f2c-84ab-10ea9200ae63,533,Tori,call_made,phone,2023-05-10 17:48:36,Call Made performed by Tori.,464,8.0
b0bb2de3-1775-48e3-99a2-464cf7836a39,533,Tori,demo_held,meeting,2023-03-23 17:48:36,Demo Held performed by Tori.,,7.4
a1190c1d-d797-4b14-8fe6-533b9af8acb2,533,Tori,contract_sent,document,2023-04-05 17:48:36,Contract Sent performed by Tori.,,7.5
a0947d81-819c-4286-b2e1-2b1f0c615c9d,533,Tori,call_made,phone,2023-04-12 17:48:36,Call Made performed by Tori.,231,7.6
8422a559-1f45-46ee-b839-c9107356ca74,533,Tori,contract_sent,document,2023-04-01 17:48:36,Contract Sent performed by Tori.,,7.5
a85b5b0c-3273-429e-8c7d-2276f27333c5,533,Tori,contract_sent,document,2023-04-20 17:48:36,Contract Sent performed by Tori.,,7.7
6a918687-1797-40e9-88bc-ab8d506f98dc,533,Tori,demo_held,meeting,2023-04-05 17:48:36,Demo Held performed by Tori.,,7.4
041a2b83-4a6a-4aaf-9b47-27e58ca79c3f,533,Tori,demo_held,meeting,2023-03-12 17:48:36,Demo Held performed by Tori.,,7.3
3dc47e35-f279-433b-b8a2-e4274e758a20,533,Tori,meeting_scheduled,calendar,2023-05-21 17:48:36,Meeting Scheduled performed by Tori.,,7.9
e72dad2c-a880-4cfa-8c89-1482c6a08525,534,Tori,follow_up,email,2024-10-28 17:48:36,Follow Up performed by Tori.,,15.6
f0956e9b-0bcf-4f9a-948a-83dcb602d751,534,Tori,follow_up,email,2024-10-05 17:48:36,Follow Up performed by Tori.,,15.5
9234ba4a-554d-423d-848e-541abeafef26,534,Tori,email_sent,email,2024-11-01 17:48:36,Email Sent performed by Tori.,,15.8
708f9f3c-65f9-4b1a-bc5c-313847455c97,534,Tori,demo_held,meeting,2024-10-01 17:48:36,Demo Held performed by Tori.,,15.3
524e1e3c-fb3c-4ff9-aca0-148dafd0e647,534,Tori,call_made,phone,2024-09-07 17:48:36,Call Made performed by Tori.,506,15.1
53be3846-2e85-4713-874b-e9fa9d94c3f5,534,Tori,call_made,phone,2024-09-23 17:48:36,Call Made performed by Tori.,285,15.3
13bbb463-198d-42d6-a99a-72851fc154b4,535,Ken,contract_sent,document,2023-07-20 17:48:36,Contract Sent performed by Ken.,,8.8
9d047598-21bf-4981-84d3-dba50016fa2b,535,Ken,contract_sent,document,2023-07-25 17:48:36,Contract Sent performed by Ken.,,8.9
5c295f23-3dc7-4d6b-bcf9-15b3c9d73ac1,535,Ken,demo_held,meeting,2023-07-22 17:48:36,Demo Held performed by Ken.,,8.8
b2e868c4-c534-49c1-9786-1e8cbcdc66d8,535,Ken,call_made,phone,2023-06-17 17:48:36,Call Made performed by Ken.,235,8.7
cafd48cb-bbe8-4bfb-835a-d1be624ec46d,535,Ken,follow_up,email,2023-05-29 17:48:36,Follow Up performed by Ken.,,8.2
1d22f1d0-7e0e-4018-a278-a4467ad6b5ab,535,Ken,call_made,phone,2023-05-17 17:48:36,Call Made performed by Ken.,498,7.9
34b82049-33ed-451e-b670-47bc56e4783a,536,Jake,contract_sent,document,2023-10-24 17:48:36,Contract Sent performed by Jake.,,10.3
88a7c38d-6bbf-4021-bbcc-7af262f364b6,536,Jake,follow_up,email,2023-11-26 17:48:36,Follow Up performed by Jake.,,11.0
f90a6914-fbf9-42f2-9978-ad9e9d5c9867,536,Jake,email_sent,email,2024-01-13 17:48:36,Email Sent performed by Jake.,,11.6
5284af91-782d-4b71-a901-c0eac42daca0,536,Jake,meeting_scheduled,calendar,2023-11-10 17:48:36,Meeting Scheduled performed by Jake.,,10.7
30ec7dd7-a74e-4881-a354-3d256b2274aa,536,Jake,meeting_scheduled,calendar,2024-01-16 17:48:36,Meeting Scheduled performed by Jake.,,11.6
2431477d-3738-44ef-bad7-974a528d454c,536,Jake,call_made,phone,2023-11-19 17:48:36,Call Made performed by Jake.,539,10.9
0efa08f4-d1e8-4c8d-aac8-c8197f5c07f1,537,Ken,meeting_scheduled,calendar,2024-01-06 17:48:36,Meeting Scheduled performed by Ken.,,11.1
8e039a17-38f0-456c-999e-b01886802d04,538,Jake,follow_up,email,2022-11-29 17:48:36,Follow Up performed by Jake.,,5.6
28e76b1b-2087-4e38-993a-d27ee08765a6,538,Jake,follow_up,email,2023-01-24 17:48:36,Follow Up performed by Jake.,,6.6
6a25b965-ff22-4837-87f6-9c3678c04b8d,538,Jake,email_sent,email,2022-11-17 17:48:36,Email Sent performed by Jake.,,5.2
d7682fd4-e59e-4906-849e-589f7398efbd,539,Midge,follow_up,email,2025-03-30 17:48:36,Follow Up performed by Midge.,,17.7
ea37434d-eba7-43ad-beb9-e7c8b53cfe19,540,Ken,call_made,phone,2023-12-06 17:48:36,Call Made performed by Ken.,435,11.0
41d2622b-4297-45d7-a1a1-dd763f8bfb8e,540,Ken,contract_sent,document,2024-01-01 17:48:36,Contract Sent performed by Ken.,,11.3
1450e858-4d11-4d0f-a92b-ded3e5ae78d0,540,Ken,contract_sent,document,2023-12-20 17:48:36,Contract Sent performed by Ken.,,11.3
e3abd500-a99c-41a7-8cba-7ee269c2c159,540,Ken,follow_up,email,2024-02-13 17:48:36,Follow Up performed by Ken.,,11.6
d6050e10-7c79-4016-8049-92248f4b2eef,541,Ken,follow_up,email,2025-07-12 17:48:36,Follow Up performed by Ken.,,19.5
a7dee3d5-ba02-481b-8ed2-cc60104c9aaa,541,Ken,demo_held,meeting,2025-08-02 17:48:36,Demo Held performed by Ken.,,19.8
7120237f-2e74-4647-98fd-1c0a1a48edb1,541,Ken,meeting_scheduled,calendar,2025-09-04 17:48:36,Meeting Scheduled performed by Ken.,,20.2
5bba7fff-3d7b-4e04-8f87-c1df770a1a92,541,Ken,contract_sent,document,2025-07-17 17:48:36,Contract Sent performed by Ken.,,19.2
d49c196c-a414-4834-982b-a662cb9aa606,541,Ken,call_made,phone,2025-06-16 17:48:36,Call Made performed by Ken.,289,19.1
ae10c6cc-9c55-46b9-95fc-616a611f1e48,541,Ken,demo_held,meeting,2025-08-26 17:48:36,Demo Held performed by Ken.,,20.0
f04844ad-1fb1-4192-ad84-54ec123ded97,542,Midge,follow_up,email,2024-09-21 17:48:36,Follow Up performed by Midge.,,15.2
5caf06ed-17bd-4ca8-8a08-719ab29b46e2,542,Midge,follow_up,email,2024-09-07 17:48:36,Follow Up performed by Midge.,,14.7
6beb3ef0-a0a6-4aaa-9dd9-9dc7716f5392,542,Midge,meeting_scheduled,calendar,2024-10-19 17:48:36,Meeting Scheduled performed by Midge.,,15.7
941ab9ca-3dcf-481e-bdf7-a270c913270d,543,Barbie,demo_held,meeting,2022-11-09 17:48:36,Demo Held performed by Barbie.,,5.5
f537ed73-d628-4666-b50d-14e270f4bc12,544,Barbie,email_sent,email,2024-12-04 17:48:36,Email Sent performed by Barbie.,,16.3
9f1e418d-efc0-404b-8441-57edac669647,544,Barbie,email_sent,email,2024-12-05 17:48:36,Email Sent performed by Barbie.,,16.0
2f81e18a-cbe1-492d-bc4a-54f98e4f43f7,544,Barbie,follow_up,email,2024-09-30 17:48:36,Follow Up performed by Barbie.,,15.2
9a2f3b25-7724-44f9-bdf9-137bf1433e5e,544,Barbie,demo_held,meeting,2024-10-18 17:48:36,Demo Held performed by Barbie.,,15.4
